   13.10000       4.440437      0.397869325281555        4.478068    
   15.10000       6.264467      0.302572305408145        5.763020    
   17.10000       6.662039      0.342198772645373        6.417181    
   19.10000       7.026522      0.334215499341368        6.784580    
   22.10000       7.051932      0.249499498997493        6.941916    
   26.10000       6.965915      0.302407010500749        6.781202    
   30.10000       6.283533      0.268402682549933        6.449084    
   34.10000       5.981210      0.302307790174187        6.036846    
   38.10000       5.371884      0.285779635383629        5.602907    
   43.09000       4.749049      0.245642015950041        5.094419    
   49.07000       4.445519      0.280196359719394        4.512630    
   55.05000       3.733987      0.291324561271445        4.007628    
   61.03000       3.475309      0.306382114360483        3.560239    
   67.01000       2.922107      0.277001805048270        3.172160    
