   5.013690       19.85375       1.39713993572584        16.79639    
   7.013690       17.85223       1.08811764069884        16.10958    
   9.013690       16.59649       1.07424392015966        15.09810    
   11.01369       15.15969      0.894203556244326        14.15235    
   14.01369       13.35405      0.838391316748927        12.86617    
   18.01369       11.36646      0.790632658065678        11.41306    
   22.01369       9.199304      0.701427116670007        10.27437    
   26.01369       9.034107      0.722426466846281        9.249944    
   30.01369       7.099436      0.670969447888650        8.368300    
   35.81232       6.551541      0.622012861603359        7.249532    
   43.40958       5.946234      0.702922470831599        6.053413    
   51.00684       5.541326      0.629205848669575        5.079074    
   58.60411       3.810256      0.664906008395172        4.315662    
   66.20137       3.185580      0.682055716199197        3.688012    
