   12.93700       4.244195      0.890000000000000        3.948901    
   14.93700       5.530626      0.845872330792301        5.187860    
   16.93700       6.201733      0.815597940164147        5.822139    
   18.93700       6.465351      0.827163828996409        6.175024    
   21.93700       5.809227      0.680147042925278        6.335429    
   25.93700       6.654314      0.695916661677244        6.205409    
   29.93700       5.276195      0.669328021227260        5.904958    
   33.93700       5.116523      0.672235077930332        5.542171    
   37.93700       5.400749      0.655667598711420        5.153641    
   42.94330       5.181514      0.710281634283190        4.693124    
   48.95590       4.899270      0.622414652783817        4.161039    
   54.96850       4.133748      0.654369925959316        3.696331    
   60.98110       3.100886      0.693108938046538        3.284538    
   66.99370       2.810710      0.684908753046711        2.926672    
