2 	 0.795361 	 0.001032 	 1.932815 	 0.003418 	 67.702640 	 0.000000 
3 	 0.768523 	 0.001200 	 2.008366 	 0.003870 	 67.702640 	 0.000000 
4 	 0.762270 	 0.001184 	 2.018632 	 0.003446 	 67.702640 	 0.000000 
5 	 0.762914 	 0.001006 	 1.999930 	 0.003296 	 67.702640 	 0.000000 
6 	 0.751522 	 0.001027 	 2.030136 	 0.002931 	 67.702640 	 0.000000 
10 	 0.745017 	 0.001181 	 1.997114 	 0.003394 	 67.702640 	 0.000000 
