   12.93700      0.2985784      0.111310376874755       0.2090319    
   14.93700      0.3391826      0.103004854254545       0.2746152    
   16.93700      0.3003167      9.578100020358944E-002  0.3081901    
   18.93700      2.7422003E-02  9.808159868191382E-002  0.3268698    
   21.93700      0.1455498      7.381734213584230E-002  0.3353607    
   25.93700      0.3134278      6.860757975617564E-002  0.3284782    
   29.93700      0.2371099      7.074602462329597E-002  0.3125741    
   33.93700      0.2652200      6.343500610861483E-002  0.2933702    
   37.93700      0.3171265      5.686826883245172E-002  0.2728037    
   42.94330      0.3173391      4.882622246293481E-002  0.2484266    
   48.95590      0.2064339      5.292447448959697E-002  0.2202611    
   54.96850      0.1863516      5.584800802177281E-002  0.1956622    
   60.98110      0.1850737      4.701063709417264E-002  0.1738643    
   66.99370      6.5503098E-02  4.568369512200168E-002  0.1549209    
