   13.10000       4.423889      0.397869325281555        4.757698    
   15.10000       6.262490      0.302572305408145        6.101724    
   17.10000       6.689960      0.342198772645373        6.801774    
   19.10000       6.996617      0.334215499341368        7.144859    
   22.10000       7.060031      0.249499498997493        7.289270    
   26.10000       6.969261      0.302407010500749        7.091850    
   30.10000       6.298528      0.268402682549933        6.690412    
   34.10000       5.981148      0.302307790174187        6.251915    
   38.10000       5.376829      0.285779635383629        5.820196    
   43.09000       4.781494      0.245642015950041        5.286840    
   49.07000       4.475853      0.280196359719394        4.685995    
   55.05000       3.755162      0.291324561271445        4.161476    
   61.03000       3.480258      0.306382114360483        3.700380    
   67.01000       2.974634      0.277001805048270        3.291056    
