   13.10000       4.423889      0.397869325281555        4.525447    
   15.10000       6.262490      0.302572305408145        5.801113    
   17.10000       6.689960      0.342198772645373        6.469866    
   19.10000       6.996617      0.334215499341368        6.804579    
   22.10000       7.060031      0.249499498997493        6.952231    
   26.10000       6.969261      0.302407010500749        6.760885    
   30.10000       6.298528      0.268402682549933        6.366750    
   34.10000       5.981148      0.302307790174187        5.942982    
   38.10000       5.376829      0.285779635383629        5.531549    
   43.09000       4.781494      0.245642015950041        5.023138    
   49.07000       4.475853      0.280196359719394        4.446373    
   55.05000       3.755162      0.291324561271445        3.945650    
   61.03000       3.480258      0.306382114360483        3.508386    
   67.01000       2.974634      0.277001805048270        3.117193    
