   3.830163       9.124229        5.307541803886240       7.653966       2.473480    
   4.752001       13.51767        8.709764635166669       11.12890       3.547055    
   5.895706       14.27123        8.314445261110329       12.93537       4.059928    
   7.314677       14.76113        7.392563831310488       13.65786       4.222752    
   9.075164       14.99994        5.888123640006212       13.67881       4.171846    
   11.25936       14.70188        3.432200460346102       13.29681       4.006889    
   13.96925       13.14390        .9080198235721508       12.58867       3.757385    
   17.33135       12.27070        5.023942674832188       11.58761       3.434039    
   21.50264       10.73769        10.66302021005306       10.42856       3.075070    
   26.67786       9.270609        17.23658898970443       9.155771       2.691133    
   33.09866       7.616290        25.23093339533835       7.821918       2.294930    
   41.06480       6.258829        34.46737587922817       6.478014       1.899005    
   50.94822       5.260143        45.23273151159457       5.179852       1.518093    
   63.21037       4.129692        58.49786320883867       3.983999       1.167728    
   3.830163       4.609257        .8347454701883682       4.315948       2.473480    
   4.752001       6.669776        1.920416621465249       6.234503       3.547055    
   5.895706       7.595586        1.696761621442446       7.195292       4.059928    
   7.314677       7.869163        .5887274411814011       7.545872       4.222752    
   9.075164       7.917154        1.164044672682282       7.512568       4.171846    
   11.25936       7.791108        3.439476704383968       7.264800       4.006889    
   13.96925       7.135013        6.769047200308179       6.850699       3.757385    
   17.33135       6.538290        10.68644000591404       6.288012       3.434039    
   21.50264       5.788560        15.55956297586793       5.648386       3.075070    
   26.67786       5.082540        21.37989709984592       4.953606       2.691133    
   33.09866       4.140259        28.67054237366290       4.229843       2.294930    
   41.06480       3.472670        37.21558813185679       3.502702       1.899005    
   50.94822       2.851948        47.61302342846965       2.801082       1.518093    
   63.21037       2.247444        60.35726965329032       2.154855       1.167728    
