   3.2218000e-03	   1.5972559e+04	   5.7117500e+03	   8.0312600e+03	  -1.5934249e+02	
   3.2501100e-03	   1.5940173e+04	   5.6980800e+03	   7.9993500e+03	  -1.5387571e+02	
   3.2786600e-03	   1.5902676e+04	   5.6885600e+03	   8.0063600e+03	  -1.4811225e+02	
   3.3074700e-03	   1.5861139e+04	   5.6836800e+03	   8.0017100e+03	  -1.4245804e+02	
   3.3365300e-03	   1.5821213e+04	   5.6610200e+03	   7.9380400e+03	  -1.3670146e+02	
   3.3658500e-03	   1.5787950e+04	   5.6627400e+03	   7.9733400e+03	  -1.3140772e+02	
   3.3954200e-03	   1.5760204e+04	   5.6458500e+03	   7.9457000e+03	  -1.2676213e+02	
   3.4252600e-03	   1.5732276e+04	   5.6342300e+03	   7.9153700e+03	  -1.2224938e+02	
   3.4553500e-03	   1.5700199e+04	   5.6249400e+03	   7.9194600e+03	  -1.1767235e+02	
   3.4857100e-03	   1.5663711e+04	   5.6127700e+03	   7.8999100e+03	  -1.1278095e+02	
   3.5163400e-03	   1.5624003e+04	   5.6027100e+03	   7.8799200e+03	  -1.0789750e+02	
   3.5472400e-03	   1.5582280e+04	   5.5875800e+03	   7.8677300e+03	  -1.0362253e+02	
   3.5784100e-03	   1.5540159e+04	   5.5790100e+03	   7.8548700e+03	  -9.9567277e+01	
   3.6098500e-03	   1.5498214e+04	   5.5646200e+03	   7.8289300e+03	  -9.5869314e+01	
   3.6415600e-03	   1.5454475e+04	   5.5556100e+03	   7.8284200e+03	  -9.1998228e+01	
   3.6735600e-03	   1.5408079e+04	   5.5392200e+03	   7.7965300e+03	  -8.7905395e+01	
   3.7058400e-03	   1.5362125e+04	   5.5278900e+03	   7.7850200e+03	  -8.3944795e+01	
   3.7384000e-03	   1.5320692e+04	   5.5166600e+03	   7.7777900e+03	  -8.0133081e+01	
   3.7712500e-03	   1.5284139e+04	   5.5030700e+03	   7.7530400e+03	  -7.6723635e+01	
   3.8043800e-03	   1.5247994e+04	   5.4872800e+03	   7.7263600e+03	  -7.3527634e+01	
   3.8378100e-03	   1.5206195e+04	   5.4785400e+03	   7.7296500e+03	  -7.0096303e+01	
   3.8715300e-03	   1.5155442e+04	   5.4626700e+03	   7.7037200e+03	  -6.6744151e+01	
   3.9055500e-03	   1.5099649e+04	   5.4456100e+03	   7.6679000e+03	  -6.3334795e+01	
   3.9398600e-03	   1.5045376e+04	   5.4392600e+03	   7.6813800e+03	  -6.0269436e+01	
   3.9744800e-03	   1.4996226e+04	   5.4185300e+03	   7.6407200e+03	  -5.7418017e+01	
   4.0094000e-03	   1.4949524e+04	   5.4060300e+03	   7.6247600e+03	  -5.4478526e+01	
   4.0446300e-03	   1.4901622e+04	   5.3941000e+03	   7.6218700e+03	  -5.1648292e+01	
   4.0801700e-03	   1.4851787e+04	   5.3758400e+03	   7.5777100e+03	  -4.8787236e+01	
   4.1160200e-03	   1.4801735e+04	   5.3629100e+03	   7.5745100e+03	  -4.6109380e+01	
   4.1521900e-03	   1.4752340e+04	   5.3481300e+03	   7.5488100e+03	  -4.3520253e+01	
   4.1886700e-03	   1.4700136e+04	   5.3305300e+03	   7.5268700e+03	  -4.0772865e+01	
   4.2254700e-03	   1.4642297e+04	   5.3188400e+03	   7.5205600e+03	  -3.8164899e+01	
   4.2626000e-03	   1.4581960e+04	   5.2985100e+03	   7.4815100e+03	  -3.5607898e+01	
   4.3000500e-03	   1.4523882e+04	   5.2872900e+03	   7.4731600e+03	  -3.3221029e+01	
   4.3378400e-03	   1.4468880e+04	   5.2671500e+03	   7.4428400e+03	  -3.1032313e+01	
   4.3759500e-03	   1.4414168e+04	   5.2539000e+03	   7.4328400e+03	  -2.8709424e+01	
   4.4144000e-03	   1.4357705e+04	   5.2347600e+03	   7.3985000e+03	  -2.6513898e+01	
   4.4531900e-03	   1.4298929e+04	   5.2204900e+03	   7.3875900e+03	  -2.4144891e+01	
   4.4923100e-03	   1.4239900e+04	   5.2015900e+03	   7.3536100e+03	  -2.1953654e+01	
   4.5317900e-03	   1.4180657e+04	   5.1853900e+03	   7.3408400e+03	  -1.9905401e+01	
   4.5716000e-03	   1.4118319e+04	   5.1672900e+03	   7.3141300e+03	  -1.7836650e+01	
   4.6117700e-03	   1.4052081e+04	   5.1510000e+03	   7.2949900e+03	  -1.5785226e+01	
   4.6522900e-03	   1.3986184e+04	   5.1312600e+03	   7.2658700e+03	  -1.3749665e+01	
   4.6931700e-03	   1.3923715e+04	   5.1151800e+03	   7.2498400e+03	  -1.1764868e+01	
   4.7344100e-03	   1.3862695e+04	   5.0951700e+03	   7.2175700e+03	  -9.9677749e+00	
   4.7760100e-03	   1.3799001e+04	   5.0776100e+03	   7.1963700e+03	  -8.0197497e+00	
   4.8179700e-03	   1.3732916e+04	   5.0593400e+03	   7.1745600e+03	  -6.2796978e+00	
   4.8603000e-03	   1.3665726e+04	   5.0386800e+03	   7.1415700e+03	  -4.3913067e+00	
   4.9030100e-03	   1.3596584e+04	   5.0216800e+03	   7.1298600e+03	  -2.5517217e+00	
   4.9460900e-03	   1.3525176e+04	   5.0002500e+03	   7.0889400e+03	  -7.9493738e-01	
   4.9895500e-03	   1.3454539e+04	   4.9821300e+03	   7.0772700e+03	   9.0263956e-01	
   5.0333900e-03	   1.3386220e+04	   4.9618500e+03	   7.0446800e+03	   2.5053322e+00	
   5.0776100e-03	   1.3317489e+04	   4.9411000e+03	   7.0153300e+03	   4.1150384e+00	
   5.1222300e-03	   1.3245814e+04	   4.9221400e+03	   6.9952400e+03	   5.6556142e+00	
   5.1672300e-03	   1.3172872e+04	   4.8999600e+03	   6.9595800e+03	   7.2404100e+00	
   5.2126400e-03	   1.3099976e+04	   4.8809400e+03	   6.9429300e+03	   9.0536374e+00	
