   13.10000       4.423889      0.397869325281555        4.621520    
   15.10000       6.262490      0.302572305408145        5.915524    
   17.10000       6.689960      0.342198772645373        6.580900    
   19.10000       6.996617      0.334215499341368        6.902209    
   22.10000       7.060031      0.249499498997493        7.029176    
   26.10000       6.969261      0.302407010500749        6.845973    
   30.10000       6.298528      0.268402682549933        6.487873    
   34.10000       5.981148      0.302307790174187        6.079259    
   38.10000       5.376829      0.285779635383629        5.655473    
   43.09000       4.781494      0.245642015950041        5.136732    
   49.07000       4.475853      0.280196359719394        4.569900    
   55.05000       3.755162      0.291324561271445        4.062060    
   61.03000       3.480258      0.306382114360483        3.613434    
   67.01000       2.974634      0.277001805048270        3.220999    
