   7.116979       4.443608        2.681044572550035       4.927381       1.327388    
   8.432418       7.973904        .6701492371106603       7.952910       2.161903    
   9.990991       9.484344        .6479969135728966       9.718730       2.664587    
   11.83764       10.89661        1.002995513449587       10.63553       2.938611    
   14.02560       10.48385        3.525620512760839       10.91870       3.036695    
   16.61797       10.64626        5.923681287847955       10.72717       2.999624    
   19.68948       10.11184        9.487887014504336       10.23537       2.874400    
   23.32871       9.187806        14.00357097314824       9.548675       2.690196    
   27.64058       8.360990        19.08926399838401       8.707266       2.458780    
   32.74942       7.220890        25.27647127270735       7.779024       2.200017    
   38.80254       6.181851        32.29551052391029       6.799397       1.924726    
   45.97445       5.539578        40.03748243833520       5.802706       1.643373    
   54.47196       4.756806        49.22397789695587       4.835391       1.369633    
   64.54008       3.883226        60.05830500438719       3.927668       1.112481    
   7.116979       2.298130        4.773887304912004       2.544314       1.327388    
   8.432418       4.154044        4.240283009422838       4.127022       2.161903    
   9.990991       5.093008        4.851803788283282       5.067388       2.664587    
   11.83764       5.705614        6.073713855624086       5.569798       2.938611    
   14.02560       5.725873        8.218880702382776       5.739582       3.036695    
   16.61797       5.656270        10.85357084097211       5.656747       2.999624    
   19.68948       5.389831        14.15980225850630       5.411215       2.874400    
   23.32871       5.049479        18.09696107085386       5.058186       2.690196    
   27.64058       4.576973        22.83418489896235       4.619207       2.458780    
   32.74942       3.938288        28.52542725359254       4.131027       2.200017    
   38.80254       3.429679        35.01428280002320       3.613236       1.924726    
   45.97445       3.042206        42.50882261366456       3.084857       1.643373    
   54.47196       2.556878        51.40038910358559       2.571153       1.369633    
   64.54008       2.125109        61.79805822192150       2.088663       1.112481    
